2455770.000000000, A.D. 2011-Jul-27 12:00:00.0000,  1.602893870586453E-02,  1.472977525405053E+08,  1.714945549791005E-03,  2.571336795161388E+02,  2.058580920463605E+02,  2.455930829128477E+06,  1.139615663923033E-05,  2.016431475600194E+02,  2.009781070667810E+02,  1.496972404318241E+08,  1.520967283231429E+08,  3.158959738766048E+07,
2455770.500000000, A.D. 2011-Jul-28 00:00:00.0000,  1.598747878985094E-02,  1.473126201045683E+08,  1.705295710688542E-03,  2.567829369822730E+02,  2.060060141563340E+02,  2.455930632877283E+06,  1.139515161197187E-05,  2.023426009700376E+02,  2.016588302228509E+02,  1.497060422802361E+08,  1.520994644559039E+08,  3.159238352052993E+07,
2455771.000000000, A.D. 2011-Jul-28 12:00:00.0000,  1.595502467557540E-02,  1.473250481571673E+08,  1.676546214553799E-03,  2.556826177066809E+02,  2.068999839076050E+02,  2.455930430775499E+06,  1.139427340882351E-05,  2.030459461210058E+02,  2.023431437049588E+02,  1.497137344851504E+08,  1.521024208131334E+08,  3.159481847444725E+07,
2455771.500000000, A.D. 2011-Jul-29 00:00:00.0000,  1.593234338677046E-02,  1.473347808277848E+08,  1.630029939731904E-03,  2.537289522858592E+02,  2.086471374118138E+02,  2.455930226073969E+06,  1.139353830343430E-05,  2.037497814561530E+02,  2.030276801879896E+02,  1.497201740527198E+08,  1.521055672776548E+08,  3.159685695632294E+07,
2455772.000000000, A.D. 2011-Jul-29 12:00:00.0000,  1.592009556114283E-02,  1.473415844290156E+08,  1.568664541476706E-03,  2.507689043065553E+02,  2.114042212358969E+02,  2.455930022396666E+06,  1.139296184955671E-05,  2.044503529985452E+02,  2.037087286912233E+02,  1.497252243079111E+08,  1.521088641868066E+08,  3.159845567410615E+07,
2455772.500000000, A.D. 2011-Jul-30 00:00:00.0000,  1.591879853512076E-02,  1.473452582299826E+08,  1.497435725302761E-03,  2.466009929959458E+02,  2.153766842104547E+02,  2.455929823661799E+06,  1.139255827950793E-05,  2.051436396279863E+02,  2.043823201317321E+02,  1.497287601984959E+08,  1.521122621670092E+08,  3.159957501797825E+07,
2455773.000000000, A.D. 2011-Jul-30 12:00:00.0000,  1.592879019258986E-02,  1.473456455943452E+08,  1.423959407577170E-03,  2.409956680175350E+02,  2.207981837382061E+02,  2.455929633968864E+06,  1.139233984711326E-05,  2.058254722167323E+02,  2.050443462404802E+02,  1.497306740872765E+08,  1.521157025802077E+08,  3.160018089622049E+07,
2455773.500000000, A.D. 2011-Jul-31 00:00:00.0000,  1.595019691045323E-02,  1.473426445833930E+08,  1.358903371412747E-03,  2.337618721317133E+02,  2.278638756892954E+02,  2.455929457455853E+06,  1.139231616077242E-05,  2.064916818972423E+02,  2.056907070359076E+02,  1.497308816289506E+08,  1.521191186745081E+08,  3.160024659775518E+07,
2455774.000000000, A.D. 2011-Jul-31 12:00:00.0000,  1.598290905007630E-02,  1.473362170205684E+08,  1.315680106707907E-03,  2.248881281310972E+02,  2.365891609408269E+02,  2.455929298135509E+06,  1.139249356225691E-05,  2.071382680206539E+02,  2.063174773872860E+02,  1.497293272399740E+08,  1.521224374593796E+08,  3.159975452544228E+07,
2455774.500000000, A.D. 2011-Aug-01 00:00:00.0000,  1.602656704769206E-02,  1.473263950430475E+08,  1.308466211475408E-03,  2.147293799563493E+02,  2.466226720812273E+02,  2.455929159723637E+06,  1.139287461038365E-05,  2.077615723385798E+02,  2.069210792405375E+02,  1.497259886387483E+08,  1.521255822344492E+08,  3.159869763438721E+07,
2455775.000000000, A.D. 2011-Aug-01 12:00:00.0000,  1.608056023231571E-02,  1.473132843487351E+08,  1.348213831232911E-03,  2.040728711619047E+02,  2.571802328040698E+02,  2.455929045474957E+06,  1.139345772380540E-05,  2.083584436014738E+02,  2.074984438106547E+02,  1.497208799772445E+08,  1.521284756057539E+08,  3.159708042342746E+07,
2455775.500000000, A.D. 2011-Aug-02 00:00:00.0000,  1.614403915728085E-02,  1.472970636695666E+08,  1.438589561166629E-03,  1.938944417116768E+02,  2.672884245581206E+02,  2.455928958042110E+06,  1.139423702344946E-05,  2.089263768515334E+02,  2.080471481914308E+02,  1.497140532069346E+08,  1.521310427443025E+08,  3.159491936661632E+07,
2455776.000000000, A.D. 2011-Aug-02 12:00:00.0000,  1.621594069692379E-02,  1.472779804153314E+08,  1.575096978997130E-03,  1.849413763802976E+02,  2.762016399747576E+02,  2.455928899370938E+06,  1.139520239432140E-05,  2.094636143979639E+02,  2.085655135829167E+02,  1.497055975064942E+08,  1.521332145976570E+08,  3.159224273009839E+07,
2455776.500000000, A.D. 2011-Aug-03 00:00:00.0000,  1.629502372158534E-02,  1.472563428616079E+08,  1.747850244975519E-03,  1.775203058165964E+02,  2.836141299271069E+02,  2.455928870640480E+06,  1.139633976203208E-05,  2.099692003391362E+02,  2.090526572225810E+02,  1.496956368145183E+08,  1.521349307674287E+08,  3.158908978822937E+07,
2455777.000000000, A.D. 2011-Aug-03 12:00:00.0000,  1.637991209390679E-02,  1.472325096203060E+08,  1.945221466426665E-03,  1.715852860676338E+02,  2.895719203143758E+02,  2.455928872250263E+06,  1.139763155601751E-05,  2.104429865402218E+02,  2.095084961256397E+02,  1.496843257173927E+08,  1.521361418144793E+08,  3.158550951841691E+07,
2455777.500000000, A.D. 2011-Aug-04 00:00:00.0000,  1.646914120691690E-02,  1.472068773664688E+08,  2.156174648753026E-03,  1.669245488301256E+02,  2.942861023413762E+02,  2.455928903851606E+06,  1.139905731338528E-05,  2.108855938815130E+02,  2.099337065955157E+02,  1.496718441016791E+08,  1.521368108368893E+08,  3.158155890463610E+07,
2455778.000000000, A.D. 2011-Aug-04 12:00:00.0000,  1.656120435778740E-02,  1.471798678694788E+08,  2.371153952918801E-03,  1.632931143002828E+02,  2.980002958044038E+02,  2.455928964414957E+06,  1.140059436736424E-05,  2.112983373169345E+02,  2.103296481207400E+02,  1.496583910678105E+08,  1.521369142661422E+08,  3.157730100726583E+07,
2455778.500000000, A.D. 2011-Aug-05 00:00:00.0000,  1.665459582590984E-02,  1.471519152963600E+08,  2.582194231752867E-03,  1.604723061335190E+02,  3.009312346042680E+02,  2.455929052322474E+06,  1.140221856346312E-05,  2.116831260023802E+02,  2.106982629253450E+02,  1.496441786087896E+08,  1.521364419212193E+08,  3.157280295902866E+07,
2455779.000000000, A.D. 2011-Aug-05 12:00:00.0000,  1.674784842590307E-02,  1.471234545571799E+08,  2.782764143811256E-03,  1.582858437078156E+02,  3.032527874415586E+02,  2.455929165474311E+06,  1.140390495337788E-05,  2.120423503977983E+02,  2.110419630239074E+02,  1.496294254954323E+08,  1.521353964336848E+08,  3.156813402705242E+07,
2455779.500000000, A.D. 2011-Aug-06 00:00:00.0000,  1.683956431670640E-02,  1.470949112031485E+08,  2.967568209399779E-03,  1.565978211240535E+02,  3.050980936065081E+02,  2.455929301398077E+06,  1.140562842886369E-05,  2.123787670918849E+02,  2.113635154362061E+02,  1.496143517013252E+08,  1.521337921995020E+08,  3.156336384665705E+07,
2455780.000000000, A.D. 2011-Aug-06 12:00:00.0000,  1.692843878306110E-02,  1.470666931214013E+08,  3.132376268004533E-03,  1.553054098685208E+02,  3.065669686336852E+02,  2.455929457353127E+06,  1.140736427214506E-05,  2.126953897686436E+02,  2.116659338670927E+02,  1.495991735732323E+08,  1.521316540250632E+08,  3.155856089202498E+07,
2455780.500000000, A.D. 2011-Aug-07 00:00:00.0000,  1.701327743584419E-02,  1.470391840406906E+08,  3.273889014365680E-03,  1.543313280868427E+02,  3.077335313927438E+02,  2.455929630424081E+06,  1.140908861316202E-05,  2.129953919103683E+02,  2.119523823323573E+02,  1.495840998311083E+08,  1.521290156215259E+08,  3.155379121034157E+07,
2455781.000000000, A.D. 2011-Aug-07 12:00:00.0000,  1.709300774570783E-02,  1.470127386948985E+08,  3.389632272855019E-03,  1.536175954239054E+02,  3.086525309088953E+02,  2.455929817600593E+06,  1.141077879507651E-05,  2.132820240893611E+02,  2.122260934836412E+02,  1.495693283834776E+08,  1.521259180720567E+08,  3.154911741478432E+07,
2455781.500000000, A.D. 2011-Aug-08 00:00:00.0000,  1.716668603372597E-02,  1.469876793943457E+08,  3.477871351378380E-03,  1.531207656590083E+02,  3.093641801833013E+02,  2.455930015842671E+06,  1.141241365700551E-05,  2.135585464264851E+02,  2.124903021341658E+02,  1.495550438773483E+08,  1.521224083603508E+08,  3.154459791062814E+07,
2455782.000000000, A.D. 2011-Aug-08 12:00:00.0000,  1.723350103767533E-02,  1.469642937223378E+08,  3.537538947354869E-03,  1.528084236307901E+02,  3.098977116167140E+02,  2.455930222132418E+06,  1.141397374680315E-05,  2.138281751705912E+02,  2.127481928884358E+02,  1.495414158678723E+08,  1.521185380134068E+08,  3.154028631797314E+07,
2455782.500000000, A.D. 2011-Aug-09 00:00:00.0000,  1.729277501747289E-02,  1.469428330919310E+08,  3.568172200103682E-03,  1.526566654926746E+02,  3.102739370266058E+02,  2.455930433514098E+06,  1.141544147740431E-05,  2.140940413961554E+02,  2.130028598457710E+02,  1.495285974869512E+08,  1.521143618819713E+08,  3.153623105270024E+07,
2455783.000000000, A.D. 2011-Aug-09 12:00:00.0000,  1.734396312553530E-02,  1.469235119478259E+08,  3.569855908123164E-03,  1.526483196672672E+02,  3.105070572801050E+02,  2.455930647124763E+06,  1.141680123862789E-05,  2.143591594381200E+02,  2.132572759875751E+02,  1.495167245042789E+08,  1.521099370607319E+08,  3.153247503179497E+07,
2455783.500000000, A.D. 2011-Aug-10 00:00:00.0000,  1.738665150671452E-02,  1.469065074633308E+08,  3.543169779338362E-03,  1.527717261139287E+02,  3.106059062481063E+02,  2.455930860217751E+06,  1.141803947338051E-05,  2.146264027418850E+02,  2.135142699292504E+02,  1.495059147004196E+08,  1.521053219375083E+08,  3.152905547745631E+07,
2455784.000000000, A.D. 2011-Aug-10 12:00:00.0000,  1.742055435411180E-02,  1.468919596478430E+08,  3.489138120677114E-03,  1.530199475875267E+02,  3.105747573719137E+02,  2.455931070180976E+06,  1.141914472379161E-05,  2.148984851508695E+02,  2.137765080678105E+02,  1.494962675015913E+08,  1.521005753553396E+08,  3.152600380394038E+07,
2455784.500000000, A.D. 2011-Aug-11 00:00:00.0000,  1.744550996260803E-02,  1.468799718353553E+08,  3.409180813455928E-03,  1.533903332266413E+02,  3.104137739816508E+02,  2.455931274551544E+06,  1.142010764967669E-05,  2.151779461457119E+02,  2.140464806480286E+02,  1.494878638535005E+08,  1.520957558716457E+08,  3.152334557986340E+07,
2455785.000000000, A.D. 2011-Aug-11 12:00:00.0000,  1.746147570808841E-02,  1.468706115622444E+08,  3.305064887638873E-03,  1.538843938744943E+02,  3.101191449187483E+02,  2.455931471027656E+06,  1.142092101937622E-05,  2.154671390750052E+02,  2.143264907918832E+02,  1.494807663323837E+08,  1.520909211025230E+08,  3.152110056529067E+07,
2455785.500000000, A.D. 2011-Aug-12 00:00:00.0000,  1.746852184095339E-02,  1.468639118600194E+08,  3.178856553941804E-03,  1.545079839688170E+02,  3.096829111117151E+02,  2.455931657478353E+06,  1.142157967174083E-05,  2.157682218938702E+02,  2.146186460062263E+02,  1.494750195028824E+08,  1.520861271457454E+08,  3.151928282658736E+07,
2455786.000000000, A.D. 2011-Aug-12 12:00:00.0000,  1.746682401049158E-02,  1.468598729863213E+08,  3.032874182265940E-03,  1.552718215600921E+02,  3.090924516665025E+02,  2.455931831951242E+06,  1.142208044789410E-05,  2.160831502981871E+02,  2.149248520483042E+02,  1.494706505339312E+08,  1.520814280815411E+08,  3.151790093252002E+07,
2455786.500000000, A.D. 2011-Aug-13 00:00:00.0000,  1.745665451677615E-02,  1.468584645985742E+08,  2.869643414014319E-03,  1.561924220236960E+02,  3.083295537948869E+02,  2.455931992678076E+06,  1.142242209228375E-05,  2.164136733799935E+02,  2.152468092605624E+02,  1.494676700765276E+08,  1.520768755544810E+08,  3.151695823280710E+07,
2455787.000000000, A.D. 2011-Aug-13 12:00:00.0000,  1.743837239808457E-02,  1.468596283446842E+08,  2.691856359935612E-03,  1.572935803833394E+02,  3.073689314585798E+02,  2.455932138077992E+06,  1.142260512416131E-05,  2.167613320271949E+02,  2.155860115800174E+02,  1.494660733933978E+08,  1.520725184421113E+08,  3.151645321595869E+07,
2455787.500000000, A.D. 2011-Aug-14 00:00:00.0000,  1.741241258181217E-02,  1.468632808104293E+08,  2.502337703038628E-03,  1.586086233717687E+02,  3.061759714290542E+02,  2.455932266758137E+06,  1.142263168265880E-05,  2.171274602609209E+02,  2.159437483966029E+02,  1.494658417132279E+08,  1.520684026160265E+08,  3.151637993778017E+07,
2455788.000000000, A.D. 2011-Aug-14 12:00:00.0000,  1.737927443414914E-02,  1.468693167300170E+08,  2.304021619754947E-03,  1.601837821566224E+02,  3.047033557900512E+02,  2.455932377511573E+06,  1.142250535068216E-05,  2.175131895731087E+02,  2.163211093059346E+02,  1.494669437645344E+08,  1.520645707990518E+08,  3.151672850636927E+07,
2455788.500000000, A.D. 2011-Aug-15 00:00:00.0000,  1.733951012163780E-02,  1.468776123400695E+08,  2.099945009775558E-03,  1.620832324532777E+02,  3.028860143083118E+02,  2.455932469312504E+06,  1.142223096458141E-05,  2.179194561300163E+02,  2.167189916093384E+02,  1.494693374292993E+08,  1.520610625185291E+08,  3.151748560472160E+07,
2455789.000000000, A.D. 2011-Aug-15 12:00:00.0000,  1.729371323583464E-02,  1.468880287415999E+08,  1.893265049865147E-03,  1.643966320005536E+02,  3.006335770641419E+02,  2.455932541309073E+06,  1.142181441774199E-05,  2.183470104811211E+02,  2.171381101937874E+02,  1.494729714463003E+08,  1.520579141510008E+08,  3.151863502884416E+07,
2455789.500000000, A.D. 2011-Aug-16 00:00:00.0000,  1.724250812741410E-02,  1.469004151309786E+08,  1.687313289716141E-03,  1.672503407239624E+02,  2.978191425994616E+02,  2.455932592814199E+06,  1.142126246674228E-05,  2.187964291909418E+02,  2.175790092094111E+02,  1.494777870897413E+08,  1.520551590485041E+08,  3.152015821791056E+07,
2455790.000000000, A.D. 2011-Aug-16 12:00:00.0000,  1.718654035177157E-02,  1.469146117689539E+08,  1.485705243306192E-03,  1.708237446925650E+02,  2.942629412443027E+02,  2.455932623295142E+06,  1.142058254853389E-05,  2.192681276196302E+02,  2.180420747774526E+02,  1.494837197503766E+08,  1.520528277317994E+08,  3.152203475349115E+07,
2455790.500000000, A.D. 2011-Aug-17 00:00:00.0000,  1.712646855255378E-02,  1.469304525745533E+08,  1.292533496163974E-03,  1.753713735380192E+02,  2.897102048589489E+02,  2.455932632362601E+06,  1.141978261631553E-05,  2.197623729331498E+02,  2.185275478226730E+02,  1.494907003530491E+08,  1.520509481315448E+08,  3.152424280700978E+07,
2455791.000000000, A.D. 2011-Aug-17 12:00:00.0000,  1.706295801357555E-02,  1.469477672551339E+08,  1.112677017835252E-03,  1.812468327814929E+02,  2.838072225390729E+02,  2.455932619760295E+06,  1.141887100055083E-05,  2.202792963316383E+02,  2.190355360368655E+02,  1.494986565550181E+08,  1.520495458549023E+08,  3.152675951787477E+07,
2455791.500000000, A.D. 2011-Aug-18 00:00:00.0000,  1.699667600418604E-02,  1.469663829118217E+08,  9.522264499148894E-04,  1.889073758401464E+02,  2.760967585428816E+02,  2.455932585356035E+06,  1.141785630011076E-05,  2.208189034433625E+02,  2.195660239423829E+02,  1.495075136820672E+08,  1.520486444523127E+08,  3.152956128870773E+07,
2455792.000000000, A.D. 2011-Aug-18 12:00:00.0000,  1.692828893770942E-02,  1.469861250881914E+08,  8.188427773901290E-04,  1.988317245772689E+02,  2.661002246024177E+02,  2.455932529135294E+06,  1.141674730697852E-05,  2.213810818340698E+02,  2.201188800290000E+02,  1.495171953726150E+08,  1.520482656570386E+08,  3.153262398826581E+07,
2455792.500000000, A.D. 2011-Aug-19 00:00:00.0000,  1.685846126345858E-02,  1.470068182572222E+08,  7.213186889612959E-04,  2.112184995426297E+02,  2.536192464605501E+02,  2.455932451198300E+06,  1.141555296647426E-05,  2.219656046187658E+02,  2.206938599755467E+02,  1.495276239127727E+08,  1.520484295683232E+08,  3.153592305666358E+07,
2455793.000000000, A.D. 2011-Aug-19 12:00:00.0000,  1.678785592307282E-02,  1.470282857662157E+08,  6.669109326942601E-04,  2.254421696437756E+02,  2.392797158154054E+02,  2.455932351761599E+06,  1.141428237361758E-05,  2.225721292283984E+02,  2.212906050333340E+02,  1.495387202568077E+08,  1.520491547473996E+08,  3.153943351113220E+07,
2455793.500000000, A.D. 2011-Aug-20 00:00:00.0000,  1.671713612255491E-02,  1.470503492809481E+08,  6.563730889919013E-04,  2.398432463107764E+02,  2.247416034443231E+02,  2.455932231164992E+06,  1.141294480509184E-05,  2.232001904720491E+02,  2.219086347362999E+02,  1.495504037374094E+08,  1.520504581938707E+08,  3.154312985368924E+07,
